date;LEVEL2;ACTUAL;Europe_Business_confidence_index;Europe_Consumer_confidence_index;Germany_Business_confidence_index;Germany_Composite_leading_indicator;Germany_Consumer_confidence_index;Global_Business_confidence_index;Global_Consumer_confidence_index;month;quarter;year
2017-09-01;PF_J;536;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-09-01;PF_K;281;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-09-01;PF_L;55;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-09-01;PF_M;474;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-09-01;PF_N;161;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-09-01;PF_O;5921;102.5;102.3;102.3;101.4;101.8;101.4;101.0;9;3;2017
2017-10-01;PF_A;293;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_B;291;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_C;293;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_D;439;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_E;1296;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_F;609;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_G;642;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_H;175;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_I;4106;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_J;1051;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_K;270;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_L;64;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_M;478;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_N;136;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-10-01;PF_O;6115;102.7;102.5;102.4;101.5;101.9;101.5;101.1;10;4;2017
2017-11-01;PF_A;275;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_B;312;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_C;278;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_D;464;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_E;1207;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_F;473;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_G;601;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_H;167;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_I;3827;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_J;544;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_K;268;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_L;47;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_M;473;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_N;149;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-11-01;PF_O;5834;102.8;102.7;102.5;101.5;101.9;101.5;101.1;11;4;2017
2017-12-01;PF_A;275;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_B;347;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_C;271;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_D;391;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_E;1223;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_F;473;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_G;563;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_H;172;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_I;2973;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_J;503;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_K;290;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_L;61;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_M;429;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_N;136;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2017-12-01;PF_O;4601;102.8;102.7;102.5;101.5;102.0;101.5;101.1;12;4;2017
2018-01-01;PF_A;318;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_B;406;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_C;346;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_D;445;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_E;1339;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_F;482;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_G;597;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_H;158;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_I;3839;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_J;537;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_K;286;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_L;61;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_M;447;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_N;160;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-01-01;PF_O;5826;102.8;102.7;102.5;101.5;102.0;101.5;101.1;1;1;2018
2018-02-01;PF_A;328;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_B;355;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_C;328;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_D;474;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_E;1422;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_F;496;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_G;640;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_H;210;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_I;3923;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_J;523;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_K;273;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_L;71;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_M;495;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_N;134;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-02-01;PF_O;5949;102.7;102.5;102.4;101.4;102.0;101.5;101.1;2;1;2018
2018-03-01;PF_A;274;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_B;360;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_C;270;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_D;467;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_E;1309;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_F;523;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_G;669;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_H;156;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_I;3709;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_J;529;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_K;277;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_L;51;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_M;611;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_N;153;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-03-01;PF_O;5726;102.5;102.3;102.3;101.3;102.0;101.4;101.2;3;1;2018
2018-04-01;PF_A;294;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_B;426;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_C;304;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_D;459;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_E;1408;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_F;532;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_G;712;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_H;158;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_I;4144;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_J;564;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_K;294;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_L;176;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_M;459;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_N;130;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-04-01;PF_O;6458;102.5;102.1;102.3;101.2;101.9;101.4;101.1;4;2;2018
2018-05-01;PF_A;294;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_B;343;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_C;299;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_D;455;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_E;1293;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_F;505;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_G;684;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_H;208;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_I;3802;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_J;848;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_K;295;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_L;58;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_M;546;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_N;149;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-05-01;PF_O;5776;102.4;102.0;102.2;101.1;101.8;101.4;101.1;5;2;2018
2018-06-01;PF_A;290;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_B;429;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_C;299;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_D;484;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_E;1455;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_F;486;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_G;650;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_H;173;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_I;3919;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_J;555;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_K;299;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_L;53;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_M;488;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_N;178;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-06-01;PF_O;6107;102.3;101.9;102.2;101.0;101.7;101.4;101.2;6;2;2018
2018-07-01;PF_A;301;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_B;380;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_C;302;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_D;540;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_E;1401;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_F;540;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_G;652;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_H;165;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_I;4201;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_J;553;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_K;307;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_L;68;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_M;525;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_N;148;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-07-01;PF_O;6531;102.2;101.9;102.1;100.9;101.6;101.3;101.2;7;3;2018
2018-08-01;PF_A;266;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_B;427;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_C;305;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_D;488;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_E;1390;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_F;489;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_G;679;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_H;181;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_I;3839;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_J;644;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_K;286;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_L;61;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_M;776;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_N;156;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-08-01;PF_O;6129;102.1;101.8;102.0;100.8;101.6;101.3;101.1;8;3;2018
2018-09-01;PF_A;267;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_B;388;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_C;283;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_D;454;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_E;1518;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_F;546;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_G;659;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_H;168;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_I;3907;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_J;609;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_K;320;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_L;49;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_M;539;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_N;160;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-09-01;PF_O;6136;102.0;101.8;101.9;100.7;101.6;101.1;101.1;9;3;2018
2018-10-01;PF_A;320;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_B;368;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_C;352;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_D;507;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_E;1417;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_F;517;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_G;700;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_H;166;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_I;4065;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_J;621;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_K;302;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_L;49;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_M;559;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_N;144;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-10-01;PF_O;6083;101.9;101.8;101.7;100.5;101.6;101.0;101.0;10;4;2018
2018-11-01;PF_A;278;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_B;411;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_C;287;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_D;501;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_E;1368;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_F;505;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_G;673;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_H;217;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_I;3917;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_J;552;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_K;272;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_L;59;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_M;481;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_N;165;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-11-01;PF_O;5855;101.8;101.7;101.5;100.4;101.5;100.9;100.9;11;4;2018
2018-12-01;PF_A;314;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_B;367;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_C;298;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_D;473;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_E;1303;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_F;462;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_G;582;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_H;213;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_I;3299;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_J;560;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_K;322;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_L;56;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_M;563;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_N;132;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2018-12-01;PF_O;5054;101.5;101.5;101.3;100.2;101.5;100.7;100.8;12;4;2018
2019-01-01;PF_A;314;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_B;385;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_C;331;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_D;460;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_E;1500;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_F;509;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_G;644;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_H;162;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_I;3505;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_J;543;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_K;294;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_L;58;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_M;511;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_N;175;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-01-01;PF_O;5636;101.2;101.5;101.1;100.0;101.5;100.6;100.8;1;1;2019
2019-02-01;PF_A;333;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_B;399;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_C;294;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_D;542;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_E;1431;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_F;486;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_G;684;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_H;166;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_I;4041;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_J;586;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_K;315;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_L;96;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_M;650;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_N;148;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-02-01;PF_O;6067;101.0;101.5;100.9;99.7;101.5;100.5;100.8;2;1;2019
2019-03-01;PF_A;387;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_B;395;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_C;424;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_D;520;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_E;1380;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_F;524;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_G;661;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_H;164;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_I;3958;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_J;622;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_K;279;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_L;62;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_M;510;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_N;166;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-03-01;PF_O;6191;100.7;101.5;100.6;99.5;101.5;100.4;100.9;3;1;2019
2019-04-01;PF_A;323;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
2019-04-01;PF_B;379;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
2019-04-01;PF_C;329;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
2019-04-01;PF_D;523;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
2019-04-01;PF_E;1553;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
2019-04-01;PF_F;552;100.4;101.5;100.4;99.3;101.5;100.3;100.9;4;2;2019
